FID,residuo,recogida,volumen,cantidad,fecha,tooltip,geometry,lon,lat
da_papelCarton.fid-7e811540_18cccdec071_-1955,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-09-29T17:48:45.59,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.533987210756523 36.72704686952622),-4.533987210756523,36.72704686952622
da_papelCarton.fid-7e811540_18cccdec071_-1954,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:45:34.67,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.534268849232168 36.727843346664535),-4.534268849232168,36.727843346664535
da_papelCarton.fid-7e811540_18cccdec071_-1953,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:45:37.713,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.531114327575985 36.732946119709865),-4.531114327575985,36.732946119709865
da_papelCarton.fid-7e811540_18cccdec071_-1952,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:45:40.96,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.531523714272146 36.73453679484885),-4.531523714272146,36.73453679484885
da_papelCarton.fid-7e811540_18cccdec071_-1951,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-09-29T17:44:06.147,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.489428005084808 36.74298404269746),-4.489428005084808,36.74298404269746
da_papelCarton.fid-7e811540_18cccdec071_-1950,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-09-29T17:57:05.013,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.5238100875728176 36.763137359542355),-4.5238100875728176,36.763137359542355
da_papelCarton.fid-7e811540_18cccdec071_-194f,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-09-29T17:44:41.133,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.4811192310720545 36.737574910427995),-4.4811192310720545,36.737574910427995
da_papelCarton.fid-7e811540_18cccdec071_-194e,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:45:53.17,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.5212603623512875 36.76541151714185),-4.5212603623512875,36.76541151714185
da_papelCarton.fid-7e811540_18cccdec071_-194d,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:45:56.183,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.481189288735441 36.736190647092),-4.481189288735441,36.736190647092
da_papelCarton.fid-7e811540_18cccdec071_-194c,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-11-07T10:46:47.857,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.517541537857977 36.767485793705966),-4.517541537857977,36.767485793705966
da_papelCarton.fid-7e811540_18cccdec071_-194b,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:46:02.56,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.481607395514024 36.73835542486093),-4.481607395514024,36.73835542486093
da_papelCarton.fid-7e811540_18cccdec071_-194a,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-09-29T17:45:07.58,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.481369683633127 36.737981692460046),-4.481369683633127,36.737981692460046
da_papelCarton.fid-7e811540_18cccdec071_-1949,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:46:08.52,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.487395902018121 36.74130408661571),-4.487395902018121,36.74130408661571
da_papelCarton.fid-7e811540_18cccdec071_-1948,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:46:11.793,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.4892127659978 36.74352862251993),-4.4892127659978,36.74352862251993
da_papelCarton.fid-7e811540_18cccdec071_-1947,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:46:14.617,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.491806127108268 36.74633284098404),-4.491806127108268,36.74633284098404
da_papelCarton.fid-7e811540_18cccdec071_-1946,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:46:17.65,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.4926101281153805 36.74801833667164),-4.4926101281153805,36.74801833667164
da_papelCarton.fid-7e811540_18cccdec071_-1945,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:46:20.75,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.491405132190906 36.745465363041596),-4.491405132190906,36.745465363041596
da_papelCarton.fid-7e811540_18cccdec071_-1944,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-11-09T08:59:19.16,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.4839197827848505 36.739751186462016),-4.4839197827848505,36.739751186462016
