FID,residuo,recogida,volumen,cantidad,fecha,tooltip,geometry,lon,lat
da_industria.fid-7e811540_18cccdec071_6232,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:44:08.503,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.483088465166789 36.690461207591206),-4.483088465166789,36.690461207591206
da_industria.fid-7e811540_18cccdec071_6233,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:44:11.52,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.483102546314068 36.69043593581653),-4.483102546314068,36.69043593581653
da_industria.fid-7e811540_18cccdec071_6234,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:44:14.717,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.483125344463535 36.690404749321445),-4.483125344463535,36.690404749321445
da_industria.fid-7e811540_18cccdec071_6235,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:44:17.757,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.483146466349961 36.690382703652624),-4.483146466349961,36.690382703652624
da_industria.fid-7e811540_18cccdec071_6236,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:45:04.163,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.481308746246062 36.71344532577689),-4.481308746246062,36.71344532577689
da_industria.fid-7e811540_18cccdec071_6237,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:58:17.917,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.483177981453805 36.69034103200368),-4.483177981453805,36.69034103200368
da_industria.fid-7e811540_18cccdec071_6238,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:58:20.743,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.48320145000053 36.69029586536312),-4.48320145000053,36.69029586536312
da_industria.fid-7e811540_18cccdec071_6239,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:59:16.11,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.511396605452709 36.703085595435226),-4.511396605452709,36.703085595435226
da_industria.fid-7e811540_18cccdec071_623a,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:59:18.993,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.511397945659303 36.70300925518716),-4.511397945659303,36.70300925518716
da_industria.fid-7e811540_18cccdec071_623b,INDUSTRIA,CARGA TRASERA,5000,1,2021-08-19T06:59:21.917,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.5113308899928315 36.70289689558251),-4.5113308899928315,36.70289689558251
da_industria.fid-7e811540_18cccdec071_623c,INDUSTRIA,CARGA TRASERA,5000,1,2022-04-28T08:33:38.823,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.473167558798803 36.67285124526028),-4.473167558798803,36.67285124526028
da_industria.fid-7e811540_18cccdec071_623d,INDUSTRIA,CARGA TRASERA,5000,1,2022-04-28T08:34:11.117,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.473036134742193 36.67283403675139),-4.473036134742193,36.67283403675139
da_industria.fid-7e811540_18cccdec071_623e,INDUSTRIA,CARGA TRASERA,5000,1,2022-04-28T08:34:44.833,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.4732319275057995 36.672702810547705),-4.4732319275057995,36.672702810547705
da_industria.fid-7e811540_18cccdec071_623f,INDUSTRIA,CARGA TRASERA,5000,1,2022-04-28T08:35:17.2,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.473105867872178 36.67269850928362),-4.473105867872178,36.67269850928362
da_industria.fid-7e811540_18cccdec071_6240,INDUSTRIA,CARGA TRASERA,5000,1,2022-04-28T08:35:59.123,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.473006629207119 36.67267914921813),-4.473006629207119,36.67267914921813
da_industria.fid-7e811540_18cccdec071_6241,INDUSTRIA,CARGA TRASERA,5000,1,2022-04-28T08:36:31.12,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (-4.472899344496276 36.67268130144251),-4.472899344496276,36.67268130144251
